579	347	216	164	117	84	58	47	35	29	24	21	17	16	11	9	9	9	9	6	5	3	3	2	
607	359	243	167	122	87	68	50	40	33	27	23	21	13	12	11	11	11	8	7	5	5	4	4	
570	346	210	152	109	81	63	52	42	35	29	26	19	16	15	15	15	12	11	9	9	7	6	3	
572	326	227	154	114	86	68	58	48	40	35	25	22	21	20	20	16	15	12	12	10	9	6	6	
520	323	194	143	106	83	64	51	43	37	28	25	23	22	22	18	17	14	14	12	11	8	7	7	
539	305	204	146	111	86	71	60	53	41	36	29	26	26	21	19	17	17	15	14	10	9	8	6	
523	298	203	148	114	91	73	64	48	43	35	30	29	23	20	18	18	17	16	12	11	10	7	6	
520	327	227	171	138	108	83	64	55	46	39	37	30	25	21	20	18	17	13	12	10	7	6	5	
579	349	246	192	154	114	87	73	59	46	43	36	30	24	22	20	19	15	14	13	10	9	8	4	
559	362	259	206	153	118	93	76	60	52	44	36	31	27	22	21	17	15	13	10	9	8	4	3	
560	372	275	201	155	125	101	76	65	52	42	34	28	22	21	17	15	13	10	9	8	4	3	3	
585	386	272	201	156	128	95	82	65	52	41	35	29	26	22	20	18	15	15	13	9	8	7	6	
587	378	261	203	165	120	98	82	69	57	48	39	35	29	27	24	21	19	17	13	12	11	10	10	
579	368	265	211	149	123	99	79	67	56	45	41	34	32	29	25	23	20	16	14	12	11	10	8	
582	378	275	188	158	125	101	84	73	58	52	42	41	36	32	30	26	21	19	17	16	15	13	12	
601	386	234	186	146	118	99	83	68	62	48	46	40	34	32	27	23	21	19	18	17	15	14	14	
591	361	259	193	157	125	104	85	75	61	57	51	43	40	35	29	25	23	22	20	18	17	17	16	
566	374	249	197	151	127	104	88	72	67	61	51	47	42	36	31	29	28	26	23	20	20	19	16	
556	326	238	175	145	120	99	79	73	67	57	53	47	41	37	34	33	32	27	23	23	22	19	17	
544	354	245	189	151	124	97	86	77	68	63	55	48	43	40	38	36	31	27	24	23	20	18	13	
537	346	250	185	153	118	105	93	83	72	63	54	49	47	46	43	39	34	30	29	25	22	18	14	
573	352	254	195	150	130	110	99	86	75	66	61	59	57	54	50	44	41	39	34	30	27	23	17	
601	376	269	203	169	144	126	109	95	86	76	70	65	61	56	50	46	44	41	36	31	26	21	20	
579	372	267	211	180	159	135	116	103	91	84	79	76	70	60	53	52	49	45	40	34	28	26	25	
609	383	288	243	197	170	147	127	108	95	85	82	77	65	59	56	53	49	43	38	33	30	28	26	
635	410	320	262	226	192	165	140	124	111	105	94	81	73	69	65	61	51	46	38	33	32	30	28	
621	436	327	273	224	189	155	138	123	116	102	90	80	77	70	65	55	49	42	37	36	34	31	29	
669	450	346	270	225	185	163	141	129	113	100	89	85	77	70	61	53	46	42	39	38	33	30	30	
680	455	336	276	227	202	173	154	134	116	101	97	89	79	68	58	50	44	40	37	34	31	30	28	
673	447	346	282	248	214	186	160	138	120	112	101	89	75	64	54	49	44	43	38	35	34	31	25	
693	480	372	316	265	223	189	158	139	128	116	100	85	72	59	54	48	44	38	35	34	31	26	24	
732	514	405	327	271	227	183	161	148	130	115	99	85	71	65	54	50	41	37	37	33	29	26	20	
771	555	415	338	273	225	196	179	153	132	115	99	84	74	62	57	48	43	42	38	33	29	21	18	
777	530	415	335	270	234	208	173	146	124	107	89	79	67	61	50	44	44	40	33	30	23	19	17	
761	545	421	338	293	255	211	179	156	133	111	96	81	75	63	55	53	48	37	32	25	21	19	17	
796	566	417	353	304	249	203	178	153	123	105	88	79	69	61	56	50	39	33	27	23	20	18	16	
794	569	452	372	299	246	216	185	156	132	113	97	81	71	64	58	46	38	30	25	22	20	18	17	
791	582	457	362	288	246	212	173	142	122	102	86	75	68	60	48	40	32	26	23	21	19	18	18	
844	615	458	364	294	248	201	164	139	115	97	83	75	64	50	42	33	27	23	21	19	18	18	16	
859	595	435	346	292	233	190	160	133	111	91	82	71	55	46	37	31	25	22	21	20	20	18	17	
841	575	443	356	277	221	183	154	128	103	90	75	60	50	38	33	28	24	22	20	20	18	17	15	
818	578	434	330	263	222	177	146	116	105	89	72	61	47	40	35	30	28	24	24	22	22	18	18	
841	591	422	322	260	208	169	134	121	102	82	69	53	45	38	33	32	28	26	24	23	19	19	19	
833	571	416	324	246	201	157	139	115	89	75	58	46	39	34	32	28	26	24	23	19	19	19	17	
793	548	406	300	238	182	160	133	101	85	67	49	41	36	33	29	27	25	24	21	20	20	18	17	
811	535	383	297	221	182	150	115	98	74	56	46	38	34	30	28	26	25	22	21	21	19	18	14	
799	523	380	279	224	180	135	113	84	63	52	45	41	34	32	30	30	27	26	26	22	21	17	14	
796	518	356	277	222	160	126	92	71	57	47	42	35	34	32	32	29	28	28	24	23	19	15	14	
803	513	359	276	193	149	107	81	63	53	47	40	38	35	35	32	31	31	27	25	21	16	15	14	
772	495	346	240	178	128	99	78	66	59	51	48	44	44	41	38	37	31	28	24	19	18	17	16	
783	480	300	215	151	117	90	79	70	58	54	51	48	44	40	40	33	30	26	20	19	17	16	14	
765	433	290	191	146	110	97	83	67	62	55	52	48	44	43	36	33	28	23	21	19	18	16	15	
669	398	248	180	133	113	93	75	69	62	60	53	48	46	39	36	30	25	21	19	18	16	15	10	
660	365	242	172	140	116	91	80	70	67	59	54	51	44	39	31	26	21	19	18	16	15	10	9	
620	359	239	185	147	109	95	83	78	67	59	56	47	41	32	27	22	20	18	16	15	11	10	7	
578	327	226	173	127	108	94	88	74	66	61	52	47	37	31	24	22	20	18	16	13	12	9	8	
541	315	226	161	124	110	97	80	72	66	56	49	39	34	28	24	22	20	17	14	13	9	8	6	
536	314	209	157	130	115	96	82	74	63	55	44	39	32	26	24	22	19	17	15	10	9	7	6	
519	311	212	167	139	110	94	85	72	62	50	45	37	32	29	26	23	20	17	11	10	8	7	6	
537	319	231	180	137	110	96	82	72	60	55	47	40	37	31	28	25	22	15	14	12	11	9	9	
533	341	233	170	135	111	94	84	68	60	52	43	39	33	29	26	24	17	14	12	11	9	9	9	
601	346	230	174	143	117	102	82	72	64	53	48	41	36	33	30	23	18	16	14	11	11	11	11	
577	344	249	189	148	124	99	85	73	61	54	46	39	36	31	23	18	16	14	11	11	11	11	10	
569	341	242	180	151	114	93	76	64	58	50	40	37	32	25	20	17	15	12	12	11	11	10	8	
533	335	227	181	135	110	88	73	64	56	45	40	35	27	22	18	16	13	13	12	12	11	9	8	
