1018	731	575	469	393	338	293	247	212	187	170	157	139	120	98	84	69	58	46	42	39	31	26	19	
1045	751	586	477	397	342	283	244	210	189	174	155	134	108	93	76	64	51	47	41	33	28	21	18	
1018	749	588	473	394	324	278	234	206	188	169	145	116	100	82	68	53	49	43	35	30	23	19	17	
1030	759	583	465	379	318	265	231	209	187	158	125	106	85	71	56	49	43	35	30	23	19	17	14	
1012	726	557	435	356	292	251	221	196	164	129	108	86	71	56	49	43	35	31	24	20	17	14	13	
1019	733	549	436	353	296	255	225	186	144	120	98	83	66	59	53	44	39	32	27	23	20	19	19	
1013	712	531	415	344	296	259	211	166	135	111	92	71	64	58	49	43	36	30	26	23	21	21	20	
970	681	504	404	338	290	239	185	151	121	100	76	69	60	51	45	38	32	28	24	22	22	21	19	
961	663	504	408	343	274	211	172	137	113	87	77	66	56	48	40	34	29	24	22	22	21	19	16	
922	639	495	398	317	241	189	149	123	94	84	72	62	52	43	35	30	25	23	23	21	19	16	15	
939	649	511	393	302	236	178	146	110	98	84	72	60	51	43	38	30	28	26	24	22	17	16	15	
