530	388	303	252	203	178	159	152	136	125	119	115	111	108	104	100	98	96	95	94	93	92	92	92	
526	372	304	238	202	178	170	154	139	134	128	123	119	115	110	108	105	104	103	102	101	101	101	101	
507	378	288	241	210	198	177	162	152	145	140	136	132	127	124	120	118	117	116	115	115	115	115	115	
534	378	298	254	237	207	189	175	167	162	156	151	145	140	136	133	132	131	130	130	130	130	130	130	
505	371	306	277	243	216	200	190	185	176	171	163	158	154	150	149	147	146	144	144	144	144	144	143	
546	417	356	303	264	247	229	217	204	198	186	182	177	173	172	169	168	166	166	165	165	165	164	162	
549	437	356	303	278	256	242	227	217	204	199	193	189	186	183	182	180	180	179	179	179	178	175	175	
590	458	377	342	308	285	265	253	235	227	219	215	212	208	207	205	204	202	202	202	201	198	198	198	
596	468	414	365	328	296	284	265	252	242	237	233	229	226	223	222	220	220	220	218	215	215	215	212	
606	500	419	376	334	318	295	281	264	259	254	249	246	242	240	237	236	236	234	230	229	229	226	225	
662	506	435	379	357	326	309	289	281	275	268	262	258	256	253	252	252	250	246	244	244	241	240	237	
610	497	420	391	354	333	311	299	293	285	275	270	267	264	264	264	261	257	255	255	252	251	248	247	
661	516	461	413	380	354	339	330	322	310	304	301	298	297	297	293	289	285	285	282	281	278	277	276	
648	548	474	429	396	373	360	351	336	330	327	323	321	321	315	310	304	304	301	300	297	296	295	293	
723	568	488	438	408	389	377	359	352	348	342	339	339	333	328	322	322	319	317	314	313	311	309	297	
664	542	473	434	410	398	375	366	362	355	351	351	345	340	334	334	331	329	324	322	320	318	306	293	
709	560	497	467	449	418	405	401	394	388	387	380	374	368	368	365	361	355	353	351	346	333	316	300	
706	577	539	512	459	444	438	427	418	417	410	404	398	398	394	389	383	381	379	373	358	341	322	306	
715	637	598	519	501	491	474	464	463	455	447	441	440	435	430	424	419	417	408	390	373	351	334	309	
707	647	558	534	520	501	488	485	477	468	461	460	455	449	441	435	431	422	403	385	363	344	315	310	
784	611	574	556	533	515	506	497	487	480	477	473	466	456	450	445	436	416	398	374	355	325	320	313	
719	662	632	603	579	567	557	544	535	532	527	517	503	494	487	478	454	431	407	386	351	346	338	334	
737	686	648	617	601	588	574	562	554	548	538	522	513	504	493	468	445	421	399	363	357	349	345	345	
835	704	666	643	626	607	592	583	573	562	546	533	524	513	488	464	437	414	375	367	359	355	355	355	
778	716	679	653	631	610	597	587	573	557	541	532	521	496	471	444	420	378	370	362	358	358	358	356	
791	716	685	655	629	615	602	585	565	546	537	526	501	475	447	423	381	373	365	361	361	361	359	354	
837	770	711	675	658	635	618	596	572	563	549	523	497	465	437	394	385	377	373	373	373	370	365	363	
828	750	700	681	655	637	612	584	573	559	532	504	470	441	397	388	380	376	376	376	373	368	366	363	
851	768	725	686	663	635	606	591	576	549	520	484	450	405	396	387	383	383	383	379	373	371	368	365	
827	762	708	678	648	617	602	585	557	526	488	454	408	399	390	386	386	386	382	376	374	370	367	363	
880	770	729	691	644	622	603	570	539	499	464	418	408	399	395	395	394	389	383	380	376	371	367	367	
840	768	716	662	638	618	585	549	506	470	423	411	401	397	397	396	391	385	382	378	373	369	369	367	
854	767	695	667	645	608	568	519	480	433	421	408	404	404	403	398	392	389	384	379	375	375	373	372	
895	749	705	677	636	593	532	492	438	426	413	409	409	408	403	396	391	386	381	377	377	375	374	372	
809	740	703	657	609	545	500	445	433	419	415	414	413	408	401	396	390	385	381	380	378	377	374	373	
821	758	695	635	564	511	454	442	427	421	420	418	413	406	401	395	389	386	385	383	382	379	378	377	
860	768	690	601	543	481	466	451	443	441	438	432	424	417	410	403	399	398	396	395	392	390	389	388	
851	738	630	563	496	479	462	453	451	447	441	434	425	417	410	406	405	403	402	399	397	395	394	394	
794	664	578	506	489	472	462	460	454	448	439	427	419	412	408	407	405	404	401	399	397	396	396	391	
755	629	548	526	505	494	489	478	469	457	441	432	424	420	417	414	413	409	407	405	404	404	399	398	
723	606	576	544	528	521	502	490	473	454	442	433	428	424	420	418	414	411	409	408	408	403	402	396	
706	644	599	574	562	537	520	503	484	472	463	458	454	450	446	442	438	434	433	432	427	426	420	418	
759	670	633	614	584	562	545	525	511	502	497	493	488	484	480	476	472	471	470	464	463	457	455	455	
728	665	645	613	587	566	543	528	517	512	508	502	498	492	487	483	482	481	475	474	468	466	466	464	
778	736	685	648	624	591	572	556	548	543	536	527	521	514	509	507	505	498	497	491	487	486	483	479	
878	799	745	703	660	627	607	597	591	582	572	565	557	552	550	547	540	538	531	526	525	522	516	512	
884	811	760	707	672	640	626	618	608	598	591	581	576	574	571	564	561	554	548	547	544	537	533	528	
891	817	755	708	668	653	643	631	619	610	599	594	590	587	579	576	569	563	561	557	549	545	540	518	
874	793	737	692	672	659	645	631	622	611	604	598	594	585	582	575	568	566	561	553	549	544	522	503	
863	783	726	698	678	663	648	638	623	615	608	605	595	592	585	578	574	568	560	556	550	527	506	453	
846	770	727	702	680	662	650	634	624	617	613	602	598	591	584	579	572	564	560	554	530	509	456	348	
824	765	731	701	680	667	650	639	629	624	613	607	599	592	586	579	570	566	560	535	514	460	351	316	
846	788	748	709	693	676	661	650	641	628	621	610	602	595	583	573	567	561	536	515	460	352	317	278	
863	789	741	718	698	681	665	655	642	633	622	612	604	591	579	572	566	540	519	463	355	319	280	249	
856	787	754	727	702	680	668	652	642	631	620	610	597	585	576	570	543	522	466	357	320	281	250	239	
849	798	767	731	705	689	670	655	643	632	621	604	592	583	575	547	525	468	359	321	282	251	240	231	
866	807	763	734	713	691	672	658	645	634	617	603	594	586	556	532	473	362	324	285	254	243	234	220	
869	801	765	740	715	694	677	663	649	632	618	605	596	565	540	477	365	327	285	254	243	234	220	207	
877	821	779	743	716	694	677	660	643	628	615	606	572	544	480	366	327	285	254	243	234	220	208	190	
870	808	761	728	705	686	669	651	636	623	614	579	551	485	368	329	287	256	245	236	222	209	191	177	
864	802	763	734	712	693	669	651	636	624	589	558	490	373	332	290	259	248	236	222	209	191	177	164	
861	796	761	735	714	687	667	649	630	593	561	492	374	332	290	259	248	236	222	209	191	177	164	151	
849	795	764	735	703	680	661	642	606	573	499	380	338	294	261	250	237	223	210	192	178	165	151	138	
843	800	760	716	690	671	650	613	577	502	382	340	296	263	251	238	224	210	192	178	165	151	138	126	
859	803	755	710	688	664	624	586	510	387	345	301	268	254	241	227	212	194	179	166	152	138	126	112	
853	783	727	698	672	632	592	515	390	348	303	269	254	241	227	212	194	179	166	152	138	126	112	100	
866	775	741	708	659	616	531	398	354	307	273	256	243	229	214	196	181	168	154	140	128	114	102	93	
830	782	736	680	632	541	404	358	311	277	260	247	230	215	197	182	169	155	141	129	115	103	93	83	
853	790	715	658	557	414	368	321	284	266	251	234	218	200	185	172	157	143	131	117	105	94	84	71	
859	762	695	585	431	382	332	292	272	256	238	222	203	188	173	158	143	131	117	105	94	84	71	62	
819	727	602	437	386	335	293	273	257	239	222	203	188	173	158	143	131	117	105	94	84	71	62	53	
773	619	448	391	339	296	275	259	242	224	204	189	174	159	143	131	117	105	94	84	71	62	53	49	
