524	381	294	241	194	167	148	142	128	119	113	108	104	101	96	91	89	86	85	84	83	82	82	82	
519	364	292	229	192	168	160	146	132	126	121	116	112	108	102	100	96	95	94	93	92	92	92	92	
500	368	279	231	201	189	170	155	145	138	134	130	125	119	116	112	110	109	108	107	107	106	106	106	
529	368	286	242	224	197	179	165	157	153	148	144	137	132	128	125	124	122	121	121	121	121	121	121	
495	359	295	265	232	204	189	179	175	167	163	155	151	147	143	142	140	139	137	137	137	137	137	136	
540	411	349	293	254	237	219	208	196	190	178	174	169	165	164	161	160	158	157	156	156	156	155	153	
545	431	343	292	271	249	236	222	212	199	194	188	184	181	178	177	175	174	173	173	173	172	169	169	
589	450	367	337	303	279	260	247	230	222	215	211	208	204	203	201	200	198	198	198	197	194	194	194	
590	463	410	360	321	291	278	261	248	239	234	230	226	223	220	219	217	217	217	215	212	212	212	209	
605	498	414	370	330	313	291	277	261	256	251	246	243	239	237	234	233	233	231	227	226	226	223	222	
659	502	428	371	351	322	305	285	279	273	266	261	257	255	252	251	251	249	245	243	243	240	239	236	
608	491	413	385	349	328	307	296	290	281	272	268	265	262	262	262	259	255	253	253	250	249	246	244	
657	510	455	407	375	348	333	324	315	304	299	296	293	292	292	288	284	280	280	277	275	272	270	269	
644	544	469	424	389	366	353	343	329	324	321	316	314	314	308	303	298	298	295	293	290	288	287	286	
723	565	485	433	401	383	370	352	345	341	334	332	332	326	321	316	316	313	310	307	305	303	302	289	
662	539	468	428	405	391	368	359	355	347	344	344	338	333	328	328	325	322	317	314	312	311	298	286	
709	559	493	462	443	413	400	396	388	382	381	374	368	363	363	360	355	349	346	344	340	326	309	293	
705	575	537	509	456	441	435	423	414	413	406	400	395	395	391	385	379	376	374	369	353	336	317	301	
714	635	596	517	498	488	470	460	459	451	443	438	438	433	427	421	415	413	405	386	369	347	330	304	
706	646	557	532	518	497	483	481	473	464	458	458	453	446	438	431	427	419	399	381	359	340	310	305	
